Index,Fixture,Date,Promotion,Match type,Event,WON rating
8122,Angelo Dawkins & Montez Ford vs. Cedric Alexander & Shelton Benjamin,04/25/2022,World Wrestling Entertainment,Tag Team,WWE Main Event #500 ,
8123,Liv Morgan vs. Nikki ASH,04/25/2022,World Wrestling Entertainment,Singles,WWE Main Event #500 ,
8124,Mandy Rose vs. Roxanne Perez,04/26/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #626 ,
8125,Solo Sikoa vs. Trick Williams,04/26/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #626 ,
8126,Katana Chance & Kayden Carter vs. Valentina Feroz & Yulisa Leon,04/26/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #626 ,
8127,Tony D'Angelo vs. Von Wagner,04/26/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #626 ,
8128,Lash Legend vs. Nikkita Lyons,04/26/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #626 ,
8129,Damon Kemp vs. Dante Chen,04/26/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #11 ,
8130,Andre Chase vs. Quincy Elliott,04/26/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #11 ,
8131,Amari Miller vs. Arianna Grace,04/26/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #11 ,
8132,Commander Azeez vs. T-BAR,05/02/2022,World Wrestling Entertainment,Singles,WWE Main Event #501 ,
8133,AJ Styles vs. Damian Priest,05/02/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1510 ,
8134,"Angelo Dawkins, Ezekiel & Montez Ford vs. Chad Gable, Kevin Owens & Otis",05/02/2022,World Wrestling Entertainment,Six Man Tag Team,WWE Monday Night RAW #1510 ,
8135,"Asuka, Bianca Belair & Liv Morgan vs. Becky Lynch, Rhea Ripley & Sonya Deville",05/02/2022,World Wrestling Entertainment,Six Man Tag Team,WWE Monday Night RAW #1510 ,
8136,Apollo Crews vs. Ciampa,05/02/2022,World Wrestling Entertainment,Singles,WWE Main Event #501 ,
8137,Grayson Waller vs. Nathan Frazer,05/03/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #627 - Spring Breakin' 2022 ,***3/4
8138,Cameron Grimes vs. Carmelo Hayes vs. Solo Sikoa,05/03/2022,World Wrestling Entertainment,Triple Threat,WWE NXT 2.0 #627 - Spring Breakin' 2022 ,****
8139,Bron Breakker vs. Joe Gacy,05/03/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #627 - Spring Breakin' 2022 ,
8140,Brutus Creed & Julius Creed vs. Erik & Ivar,05/03/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #627 - Spring Breakin' 2022 ,
8141,Cora Jade & Nikkita Lyons vs. Lash Legend & Natalya,05/03/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #627 - Spring Breakin' 2022 ,
8142,Sloane Jacobs vs. Thea Hail,05/03/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #12 ,
8143,Erica Yan & Sarray vs. Ivy Nile & Tatum Paxley,05/03/2022,World Wrestling Entertainment,Tag Team,WWE NXT Level Up #12 ,
8144,Channing Lorenzo & Troy Donovan vs. Dante Chen & Javier Bernal,05/03/2022,World Wrestling Entertainment,Tag Team,WWE NXT Level Up #12 ,
8145,Sami Zayn vs. Shinsuke Nakamura,05/06/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1185 ,
8146,Kofi Kingston & Xavier Woods vs. Ridge Holland & Sheamus,05/06/2022,World Wrestling Entertainment,Tables Tag Team,WWE Friday Night SmackDown #1185 ,
8147,Sasha Banks vs. Shayna Baszler,05/06/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1185 ,
8148,"Drew McIntyre, Randy Orton & Riddle vs. Jey Uso, Jimmy Uso & Roman Reigns",05/08/2022,World Wrestling Entertainment,Six Man Tag Team,WWE WrestleMania Backlash 2022 ,****1/2
8149,Happy Corbin vs. Madcap Moss,05/08/2022,World Wrestling Entertainment,Singles,WWE WrestleMania Backlash 2022 ,**1/4
8150,Charlotte Flair vs. Ronda Rousey,05/08/2022,World Wrestling Entertainment,I Quit,WWE WrestleMania Backlash 2022 ,****1/4
8151,AJ Styles vs. Edge,05/08/2022,World Wrestling Entertainment,Singles,WWE WrestleMania Backlash 2022 ,***1/4
8152,Bobby Lashley vs. Omos,05/08/2022,World Wrestling Entertainment,Singles,WWE WrestleMania Backlash 2022 ,*1/4
8153,Cody Rhodes vs. Seth Rollins,05/08/2022,World Wrestling Entertainment,Singles,WWE WrestleMania Backlash 2022 ,****1/2
8154,Angelo Dawkins & Montez Ford vs. Randy Orton & Riddle,05/09/2022,World Wrestling Entertainment,Tag Team,WWE Monday Night RAW #1511 ,***3/4
8155,Cody Rhodes vs. Theory,05/09/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1511 ,
8156,Damian Priest vs. Finn Balor,05/09/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1511 ,
8157,Liv Morgan vs. Rhea Ripley,05/09/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1511 ,
8158,Akira Tozawa vs. Apollo Crews,05/09/2022,World Wrestling Entertainment,Singles,WWE Main Event #502 ,
8159,Cora Jade vs. Natalya,05/10/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #628 ,***3/4
8160,Andre Chase & Sarray vs. Grayson Waller & Tiffany Stratton,05/10/2022,World Wrestling Entertainment,Mixed Tag Team,WWE NXT 2.0 #628 ,
8161,Gigi Dolin & Jacy Jayne vs. Roxanne Perez & Wendy Choo,05/10/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #628 ,
8162,Elektra Lopez vs. Thea Hail,05/10/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #13 ,
8163,Javier Bernal vs. Trick Williams,05/10/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #13 ,
8164,Dante Chen vs. Sanga,05/10/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #13 ,
8165,Riddle vs. Sami Zayn,05/13/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1186 ,***1/2
8166,Butch vs. Kofi Kingston,05/13/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1186 ,
8167,Naomi & Sasha Banks vs. Natalya & Shayna Baszler,05/13/2022,World Wrestling Entertainment,Tag Team,WWE Friday Night SmackDown #1186 ,
8168,Raquel Rodriguez vs. Ronda Rousey,05/13/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1186 ,
8169,Asuka vs. Becky Lynch,05/16/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1512 ,
8170,Chad Gable vs. Ezekiel,05/16/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1512 ,
8171,AJ Styles & Finn Balor vs. Angel & Humberto,05/16/2022,World Wrestling Entertainment,Tag Team,WWE Monday Night RAW #1512 ,
8172,Jimmy Uso vs. Riddle,05/16/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1512 ,
8173,Bobby Lashley vs. Omos,05/16/2022,World Wrestling Entertainment,Steel Cage,WWE Monday Night RAW #1512 ,
8174,Angelo Dawkins & Montez Ford vs. Apollo Crews & Commander Azeez,05/16/2022,World Wrestling Entertainment,Tag Team,WWE Main Event #503 ,
8175,Ciampa vs. Reggie,05/16/2022,World Wrestling Entertainment,Singles,WWE Main Event #503 ,
8176,Santos Escobar vs. Tony D'Angelo,05/17/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #629 ,
8177,Kiana James vs. Roxanne Perez,05/17/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #629 ,
8178,Brutus Creed & Julius Creed vs. Erik & Ivar,05/17/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #629 ,
8179,Cameron Grimes & Solo Sikoa vs. Carmelo Hayes & Trick Williams,05/17/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #629 ,
8180,Ivy Nile vs. Yulisa Leon,05/17/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #14 ,
8181,Josh Briggs vs. Quincy Elliott,05/17/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #14 ,
8182,Jey Uso & Jimmy Uso vs. Randy Orton & Riddle,05/20/2022,World Wrestling Entertainment,Tag Team,WWE Friday Night SmackDown #1187 ,
8183,Sami Zayn vs. Shinsuke Nakamura,05/20/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1187 ,
8184,"Angelo Dawkins, Montez Ford & Riddle vs. Jey Uso, Jimmy Uso & Sami Zayn",05/23/2022,World Wrestling Entertainment,Six Man Tag Team,WWE Monday Night RAW #1513 ,
8185,AJ Styles & Liv Morgan vs. Damian Priest & Rhea Ripley,05/23/2022,World Wrestling Entertainment,Mixed Tag Team,WWE Monday Night RAW #1513 ,
8186,Cody Rhodes vs. The Miz,05/23/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1513 ,
8187,Asuka vs. Becky Lynch,05/23/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1513 ,
8188,Apollo Crews vs. T-BAR,05/23/2022,World Wrestling Entertainment,Singles,WWE Main Event #504 ,
8189,Channing Lorenzo & Troy Donovan vs. Edris Enofe & Malik Blade,05/24/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #630 ,
8190,Indi Hartwell vs. Mandy Rose,05/24/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #630 ,
8191,Bron Breakker vs. Duke Hudson,05/24/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #630 ,
8192,Fallon Henley vs. Tiffany Stratton,05/24/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #630 ,
8193,Dante Chen vs. Trick Williams,05/24/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #15 ,
8194,Amari Miller vs. Arianna Grace,05/24/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #15 ,
8195,"Butch, Ridge Holland & Sheamus vs. Drew McIntyre, Kofi Kingston & Xavier Woods",05/27/2022,World Wrestling Entertainment,Six Man Tag Team,WWE Friday Night SmackDown #1188 ,
8196,Drew Gulak & Ricochet vs. Gunther & Ludwig Kaiser,05/27/2022,World Wrestling Entertainment,Tag Team,WWE Friday Night SmackDown #1188 ,
8197,Natalya & Shayna Baszler vs. Raquel Rodriguez & Ronda Rousey,05/27/2022,World Wrestling Entertainment,Tag Team,WWE Friday Night SmackDown #1188 ,
8198,Asuka vs. Bianca Belair,05/30/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1514 ,***1/2
8199,Liv Morgan vs. Rhea Ripley,05/30/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1514 ,
8200,Jey Uso & Jimmy Uso vs. Riddle & Shinsuke Nakamura,05/30/2022,World Wrestling Entertainment,Tag Team,WWE Monday Night RAW #1514 ,
8201,"Chad Gable, Kevin Owens & Otis vs. Dominik Mysterio, Ezekiel & Rey Mysterio",05/30/2022,World Wrestling Entertainment,Six Man Tag Team,WWE Monday Night RAW #1514 ,
8202,Akira Tozawa vs. Apollo Crews,05/30/2022,World Wrestling Entertainment,Singles,WWE Main Event #505 ,
8203,R-Truth vs. T-BAR,05/30/2022,World Wrestling Entertainment,Singles,WWE Main Event #505 ,
8204,Cameron Grimes vs. Nathan Frazer,05/31/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #631 ,***3/4
8205,Damon Kemp & Roderick Strong vs. Elton Prince & Kit Wilson,05/31/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #631 ,
8206,Cora Jade vs. Elektra Lopez,05/31/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #631 ,
8207,Dante Chen & Javier Bernal vs. Edris Enofe & Malik Blade,05/31/2022,World Wrestling Entertainment,Tag Team,WWE NXT Level Up #16 ,
8208,Sloane Jacobs vs. Tatum Paxley,05/31/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #16 ,
8209,Jey Uso & Jimmy Uso vs. Riddle & Shinsuke Nakamura,06/03/2022,World Wrestling Entertainment,Tag Team,WWE Friday Night SmackDown #1189 ,****
8210,"Butch, Ridge Holland & Sheamus vs. Drew McIntyre, Kofi Kingston & Xavier Woods",06/03/2022,World Wrestling Entertainment,Six Man Tag Team,WWE Friday Night SmackDown #1189 ,***1/2
8211,Aliyah vs. Natalya vs. Raquel Rodriguez vs. Shayna Baszler vs. Shotzi vs. Xia Li,06/03/2022,World Wrestling Entertainment,Six Pack Challenge,WWE Friday Night SmackDown #1189 ,
8212,Gigi Dolin & Jacy Jayne vs. Katana Chance & Kayden Carter,06/04/2022,World Wrestling Entertainment,Tag Team,WWE NXT In Your House 2022 ,**3/4
8213,Cameron Grimes vs. Carmelo Hayes,06/04/2022,World Wrestling Entertainment,Singles,WWE NXT In Your House 2022 ,***3/4
8214,"Channing Lorenzo, Tony D'Angelo & Troy Donovan vs. Cruz Del Toro, Joaquin Wilde & Santos Escobar",06/04/2022,World Wrestling Entertainment,Six Man Tag Team,WWE NXT In Your House 2022 ,***3/4
8215,Mandy Rose vs. Wendy Choo,06/04/2022,World Wrestling Entertainment,Singles,WWE NXT In Your House 2022 ,*1/2
8216,Bron Breakker vs. Joe Gacy,06/04/2022,World Wrestling Entertainment,Singles,WWE NXT In Your House 2022 ,**3/4
8217,Brutus Creed & Julius Creed vs. Elton Prince & Kit Wilson,06/04/2022,World Wrestling Entertainment,Tag Team,WWE NXT In Your House 2022 ,**3/4
8218,Dante Chen vs. Ikemen Jiro,06/04/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #17 ,
8219,Mustafa Ali vs. Theory,06/05/2022,World Wrestling Entertainment,Singles,WWE Hell In A Cell 2022 ,***1/4
8220,Happy Corbin vs. Madcap Moss,06/05/2022,World Wrestling Entertainment,No Holds Barred,WWE Hell In A Cell 2022 ,***1/4
8221,"AJ Styles, Finn Balor & Liv Morgan vs. Damian Priest, Edge & Rhea Ripley",06/05/2022,World Wrestling Entertainment,Mixed Six Man Tag Team,WWE Hell In A Cell 2022 ,***1/2
8222,Bobby Lashley vs. MVP & Omos,06/05/2022,World Wrestling Entertainment,Two On One Handicap,WWE Hell In A Cell 2022 ,*3/4
8223,Ezekiel vs. Kevin Owens,06/05/2022,World Wrestling Entertainment,Singles,WWE Hell In A Cell 2022 ,**1/4
8224,Asuka vs. Becky Lynch vs. Bianca Belair,06/05/2022,World Wrestling Entertainment,Triple Threat,WWE Hell In A Cell 2022 ,****
8225,Cody Rhodes vs. Seth Rollins,06/05/2022,World Wrestling Entertainment,Hell In A Cell,WWE Hell In A Cell 2022 ,*****
8226,Dominik Mysterio vs. Veer Mahaan,06/06/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1515 ,
8227,Angelo Dawkins & Montez Ford vs. Jey Uso & Jimmy Uso,06/06/2022,World Wrestling Entertainment,Tag Team,WWE Monday Night RAW #1515 ,
8228,Alexa Bliss vs. Doudrop vs. Liv Morgan vs. Rhea Ripley,06/06/2022,World Wrestling Entertainment,Fatal Four Way,WWE Monday Night RAW #1515 ,
8229,Mustafa Ali vs. T-BAR,06/06/2022,World Wrestling Entertainment,Singles,WWE Main Event #506 ,
8230,Ciampa vs. Reggie,06/06/2022,World Wrestling Entertainment,Singles,WWE Main Event #506 ,
8231,Apollo Crews & Solo Sikoa vs. Carmelo Hayes & Grayson Waller,06/07/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #632 ,***3/4
8232,Nathan Frazer vs. Santos Escobar,06/07/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #632 ,
8233,Roxanne Perez vs. Tiffany Stratton,06/07/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #632 ,
8234,Elektra Lopez vs. Ivy Nile,06/07/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #18 ,
8235,Arianna Grace vs. Thea Hail,06/07/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #18 ,
8236,Carmelo Hayes vs. Tony D'Angelo,06/08/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #634 ,
8237,Cameron Grimes vs. Edris Enofe,06/08/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #634 ,
8238,Katana Chance & Kayden Carter vs. Valentina Feroz & Yulisa Leon,06/08/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #634 ,
8239,Grayson Waller vs. Solo Sikoa,06/08/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #634 ,
8240,"Cora Jade, Indi Hartwell & Roxanne Perez vs. Gigi Dolin, Jacy Jayne & Mandy Rose",06/08/2022,World Wrestling Entertainment,Six Man Tag Team,WWE NXT 2.0 #633 ,
8241,Brutus Creed & Julius Creed vs. Edris Enofe & Malik Blade,06/08/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #633 ,
8242,Brooklyn Barlow vs. Kiana James,06/08/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #19 ,
8243,Bryson Montana vs. Quincy Elliott,06/08/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #19 ,
8244,Ikemen Jiro vs. Ru Feng,06/08/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #19 ,
8245,Drew McIntyre vs. Sheamus,06/10/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1190 ,***3/4
8246,Riddle vs. Sami Zayn,06/10/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1190 ,****
8247,Ronda Rousey vs. Shotzi,06/10/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1190 ,
8248,Gunther vs. Ricochet,06/10/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1190 ,
8249,AJ Styles vs. Seth Rollins,06/13/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1516 ,****
8250,Ezekiel vs. Kevin Owens,06/13/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1516 ,
8251,Jimmy Uso vs. Montez Ford,06/13/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1516 ,
8252,Reggie vs. T-BAR,06/13/2022,World Wrestling Entertainment,Singles,WWE Main Event #507 ,
8253,Akira Tozawa vs. Shelton Benjamin,06/13/2022,World Wrestling Entertainment,Singles,WWE Main Event #507 ,
8254,Riddle vs. Roman Reigns,06/17/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1191 ,****1/2
8255,Happy Corbin vs. Madcap Moss,06/17/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1191 ,
8256,Angelo Dawkins vs. Jey Uso,06/20/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1517 ,
8257,Bobby Lashley vs. Chad Gable vs. Otis vs. Theory,06/20/2022,World Wrestling Entertainment,Gauntlet,WWE Monday Night RAW #1517 ,
8258,Alexa Bliss vs. Asuka vs. Becky Lynch vs. Carmella vs. Liv Morgan,06/20/2022,World Wrestling Entertainment,Fatal Five Way,WWE Monday Night RAW #1517 ,
8259,Asuka vs. Becky Lynch,06/20/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1517 ,
8260,Damian Priest & Finn Balor vs. Dominik Mysterio & Rey Mysterio,06/20/2022,World Wrestling Entertainment,Tag Team,WWE Main Event #508 ,
8261,Mark Coffey vs. Noam Dar,06/22/2022,World Wrestling Entertainment,Heritage Cup Rules,WWE NXT UK #205 ,
8262,Oliver Carter vs. Teoman,06/22/2022,World Wrestling Entertainment,Singles,WWE NXT UK #205 ,
8263,Kenny Williams vs. Tiger Turan,06/22/2022,World Wrestling Entertainment,Singles,WWE NXT UK #204 ,
8264,Eliza Alexander & Xia Brookside vs. Meiko Satomura & Sarray,06/22/2022,World Wrestling Entertainment,Tag Team,WWE NXT UK #204 ,
8265,Sha Samuels vs. Wolfgang,06/22/2022,World Wrestling Entertainment,Singles,WWE NXT UK #203 ,
8266,Emilia McKenzie vs. Fallon Henley,06/22/2022,World Wrestling Entertainment,Singles,WWE NXT UK #203 ,
8267,Angel Hayze vs. Blair Davenport,06/22/2022,World Wrestling Entertainment,Singles,WWE NXT UK #203 ,
8268,Nina Samuels vs. Sarray,06/22/2022,World Wrestling Entertainment,Singles,WWE NXT UK #202 ,
8269,Isla Dawn vs. Myla Grace,06/22/2022,World Wrestling Entertainment,Singles,WWE NXT UK #202 ,
8270,Brooks Jensen & Josh Briggs vs. Dave Mastiff & Jack Starz vs. Mark Andrews & Wild Boar vs. Rohan Raja & Teoman,06/22/2022,World Wrestling Entertainment,Four Way Elimination Tag Team,WWE NXT UK #202 ,
8271,Amale vs. Blair Davenport,06/23/2022,World Wrestling Entertainment,Singles,WWE NXT UK #207 ,
8272,Brooks Jensen & Josh Briggs vs. Mark Andrews & Wild Boar,06/23/2022,World Wrestling Entertainment,Tag Team,WWE NXT UK #207 ,
8273,Ilja Dragunov vs. Wolfgang,06/23/2022,World Wrestling Entertainment,Singles,WWE NXT UK #207 ,
8274,Fallon Henley vs. Isla Dawn,06/23/2022,World Wrestling Entertainment,Singles,WWE NXT UK #206 ,
8275,Sam Gradwell vs. Trent Seven,06/23/2022,World Wrestling Entertainment,Singles,WWE NXT UK #206 ,
8276,Dave Mastiff vs. Josh Morrell,06/23/2022,World Wrestling Entertainment,Singles,WWE NXT UK #206 ,
8277,Drew McIntyre & Sheamus vs. Jey Uso & Jimmy Uso,06/24/2022,World Wrestling Entertainment,Tag Team,WWE Friday Night SmackDown #1192 ,****
8278,Sami Zayn vs. Shinsuke Nakamura,06/24/2022,World Wrestling Entertainment,Singles,WWE Friday Night SmackDown #1192 ,
8279,Becky Lynch vs. Doudrop vs. Nikki ASH vs. Shayna Baszler vs. Tamina vs. Xia Li,06/27/2022,World Wrestling Entertainment,Six Pack Elimination,WWE Monday Night RAW #1518 ,
8280,Bobby Lashley vs. Chad Gable & Otis,06/27/2022,World Wrestling Entertainment,Two On One Handicap,WWE Monday Night RAW #1518 ,
8281,AJ Styles vs. The Miz,06/27/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1518 ,
8282,Jey Uso vs. Montez Ford,06/27/2022,World Wrestling Entertainment,Singles,WWE Monday Night RAW #1518 ,
8283,AJ Styles vs. Akira Tozawa vs. Ciampa vs. Dolph Ziggler vs. Dominik Mysterio vs. Jinder Mahal vs. Mustafa Ali vs. R-Truth vs. Reggie vs. Rey Mysterio vs. Ricochet vs. Riddle vs. Shanky vs. Shelton Benjamin vs. Shinsuke Nakamura vs. T-BAR vs. The Miz vs. Veer Mahaan,06/27/2022,World Wrestling Entertainment,Battle Royal,WWE Monday Night RAW #1518 ,
8284,Akira Tozawa vs. Ciampa,06/27/2022,World Wrestling Entertainment,Singles,WWE Main Event #509 ,
8285,Sanga vs. Xyon Quinn,06/28/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #635 ,
8286,Mandy Rose vs. Nikkita Lyons,06/28/2022,World Wrestling Entertainment,Singles,WWE NXT 2.0 #635 ,
8287,Cora Jade & Roxanne Perez vs. Katana Chance & Kayden Carter,06/28/2022,World Wrestling Entertainment,Tag Team,WWE NXT 2.0 #635 ,
8288,"Brutus Creed, Julius Creed & Roderick Strong vs. Jagger Reid, Joe Gacy & Rip Fowler",06/28/2022,World Wrestling Entertainment,Six Man Tag Team,WWE NXT 2.0 #635 ,
8289,Duke Hudson vs. Javier Bernal,06/28/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #20 ,
8290,Amari Miller vs. Sloane Jacobs,06/28/2022,World Wrestling Entertainment,Singles,WWE NXT Level Up #20 ,
